REGION_RESIDENCIA;CODIGO_REGION;FECHA;CAMAS_UCI_HABILITADAS;CAMAS_UCI_OCUPADAS_COVID_19;CAMAS_UCI_OCUPADAS_NO_COVID_19;CAMAS_BASE_2019;SEMANA
Maule;07;2020-05-02;58;8;25;45;2020-04-27
Maule;07;2020-05-03;58;8;23;45;2020-04-27
Maule;07;2020-05-04;58;7;23;45;2020-05-04
Maule;07;2020-05-05;58;4;25;45;2020-05-04
Maule;07;2020-05-06;58;4;26;45;2020-05-04
Maule;07;2020-05-07;58;4;25;45;2020-05-04
Maule;07;2020-05-08;58;4;26;45;2020-05-04
Maule;07;2020-05-09;58;4;25;45;2020-05-04
Maule;07;2020-05-10;58;5;25;45;2020-05-04
Maule;07;2020-05-11;58;6;21;45;2020-05-11
Maule;07;2020-05-12;58;6;23;45;2020-05-11
Maule;07;2020-05-13;58;6;16;45;2020-05-11
Maule;07;2020-05-14;58;6;23;45;2020-05-11
Maule;07;2020-05-15;58;8;26;45;2020-05-11
Maule;07;2020-05-16;58;8;25;45;2020-05-11
Maule;07;2020-05-17;58;8;26;45;2020-05-11
Maule;07;2020-05-18;58;8;24;45;2020-05-18
Maule;07;2020-05-19;58;8;21;45;2020-05-18
Maule;07;2020-05-20;58;10;16;45;2020-05-18
Maule;07;2020-05-21;59;16;17;45;2020-05-18
Maule;07;2020-05-22;59;15;23;45;2020-05-18
Maule;07;2020-05-23;59;18;24;45;2020-05-18
Maule;07;2020-05-24;59;22;21;45;2020-05-18
Maule;07;2020-05-25;59;25;28;45;2020-05-25
Maule;07;2020-05-26;59;29;21;45;2020-05-25
Maule;07;2020-05-27;60;33;20;45;2020-05-25
Maule;07;2020-05-28;61;36;19;45;2020-05-25
Maule;07;2020-05-29;61;39;13;45;2020-05-25
Maule;07;2020-05-30;63;38;17;45;2020-05-25
Maule;07;2020-05-31;63;39;13;45;2020-05-25
Maule;07;2020-06-01;63;39;10;45;2020-06-01
Maule;07;2020-06-02;64;43;10;45;2020-06-01
Maule;07;2020-06-03;64;48;9;45;2020-06-01
Maule;07;2020-06-04;64;41;13;45;2020-06-01
Maule;07;2020-06-05;64;42;12;45;2020-06-01
Maule;07;2020-06-06;70;42;14;45;2020-06-01
Maule;07;2020-06-07;78;49;10;45;2020-06-01
Maule;07;2020-06-08;78;44;21;45;2020-06-08
Maule;07;2020-06-09;78;44;26;45;2020-06-08
Maule;07;2020-06-10;80;44;24;45;2020-06-08
Maule;07;2020-06-11;79;52;15;45;2020-06-08
Maule;07;2020-06-12;78;50;21;45;2020-06-08
Maule;07;2020-06-13;78;50;23;45;2020-06-08
Maule;07;2020-06-14;78;48;22;45;2020-06-08
Maule;07;2020-06-15;78;52;22;45;2020-06-15
Maule;07;2020-06-16;78;54;19;45;2020-06-15
Maule;07;2020-06-17;78;55;16;45;2020-06-15
Maule;07;2020-06-18;82;56;13;45;2020-06-15
Maule;07;2020-06-19;82;59;14;45;2020-06-15
Maule;07;2020-06-20;88;61;13;45;2020-06-15
Maule;07;2020-06-21;88;66;10;45;2020-06-15
Maule;07;2020-06-22;88;67;16;45;2020-06-22
Maule;07;2020-06-23;88;70;16;45;2020-06-22
Maule;07;2020-06-24;88;59;21;45;2020-06-22
Maule;07;2020-06-25;88;64;12;45;2020-06-22
Maule;07;2020-06-26;87;56;21;45;2020-06-22
Maule;07;2020-06-27;96;55;21;45;2020-06-22
Maule;07;2020-06-28;96;58;19;45;2020-06-22
Maule;07;2020-06-29;99;58;21;45;2020-06-29
Maule;07;2020-06-30;99;52;31;45;2020-06-29
Maule;07;2020-07-01;99;51;29;45;2020-06-29
Maule;07;2020-07-02;100;58;20;45;2020-06-29
Maule;07;2020-07-03;100;61;21;45;2020-06-29
Maule;07;2020-07-04;109;59;27;45;2020-06-29
Maule;07;2020-07-05;110;59;25;45;2020-06-29
Maule;07;2020-07-06;109;62;21;45;2020-07-06
Maule;07;2020-07-07;108;59;28;45;2020-07-06
Maule;07;2020-07-08;120;57;40;45;2020-07-06
Maule;07;2020-07-09;120;51;44;45;2020-07-06
Maule;07;2020-07-10;122;55;36;45;2020-07-06
Maule;07;2020-07-11;114;56;30;45;2020-07-06
Maule;07;2020-07-12;115;54;32;45;2020-07-06
Maule;07;2020-07-13;115;46;39;45;2020-07-13
Maule;07;2020-07-14;115;48;39;45;2020-07-13
Maule;07;2020-07-15;115;51;36;45;2020-07-13
Maule;07;2020-07-16;115;49;38;45;2020-07-13
Maule;07;2020-07-17;114;51;37;45;2020-07-13
Maule;07;2020-07-18;113;50;40;45;2020-07-13
Maule;07;2020-07-19;113;51;35;45;2020-07-13
Maule;07;2020-07-20;114;54;28;45;2020-07-20
Maule;07;2020-07-21;115;53;38;45;2020-07-20
Maule;07;2020-07-22;115;52;38;45;2020-07-20
Maule;07;2020-07-23;115;50;43;45;2020-07-20
Maule;07;2020-07-24;115;47;48;45;2020-07-20
Maule;07;2020-07-25;115;52;43;45;2020-07-20
Maule;07;2020-07-26;113;52;47;45;2020-07-20
Maule;07;2020-07-27;113;49;47;45;2020-07-27
Maule;07;2020-07-28;113;44;49;45;2020-07-27
Maule;07;2020-07-29;114;38;54;45;2020-07-27
Maule;07;2020-07-30;112;36;48;45;2020-07-27
Maule;07;2020-07-31;112;36;45;45;2020-07-27
Maule;07;2020-08-01;112;34;44;45;2020-07-27
Maule;07;2020-08-02;112;32;44;45;2020-07-27
Maule;07;2020-08-03;112;30;48;45;2020-08-03
Maule;07;2020-08-04;112;32;46;45;2020-08-03
Maule;07;2020-08-05;112;32;46;45;2020-08-03
Maule;07;2020-08-06;112;29;53;45;2020-08-03
Maule;07;2020-08-07;112;30;52;45;2020-08-03
Maule;07;2020-08-08;113;30;52;45;2020-08-03
Maule;07;2020-08-09;113;26;49;45;2020-08-03
Maule;07;2020-08-10;112;27;50;45;2020-08-10
Maule;07;2020-08-11;112;31;52;45;2020-08-10
Maule;07;2020-08-12;112;33;48;45;2020-08-10
Maule;07;2020-08-13;112;30;53;45;2020-08-10
Maule;07;2020-08-14;113;28;48;45;2020-08-10
Maule;07;2020-08-15;113;25;52;45;2020-08-10
Maule;07;2020-08-16;113;24;55;45;2020-08-10
Maule;07;2020-08-17;114;25;57;45;2020-08-17
Maule;07;2020-08-18;114;24;54;45;2020-08-17
Maule;07;2020-08-19;113;23;54;45;2020-08-17
Maule;07;2020-08-20;113;21;57;45;2020-08-17
Maule;07;2020-08-21;113;26;56;45;2020-08-17
Maule;07;2020-08-22;113;27;54;45;2020-08-17
Maule;07;2020-08-23;113;27;49;45;2020-08-17
Maule;07;2020-08-24;113;30;47;45;2020-08-24
Maule;07;2020-08-25;113;28;51;45;2020-08-24
Maule;07;2020-08-26;113;27;51;45;2020-08-24
Maule;07;2020-08-27;113;34;46;45;2020-08-24
Maule;07;2020-08-28;113;33;43;45;2020-08-24
Maule;07;2020-08-29;113;32;50;45;2020-08-24
Maule;07;2020-08-30;113;34;50;45;2020-08-24
Maule;07;2020-08-31;113;34;53;45;2020-08-31
Maule;07;2020-09-01;113;35;57;45;2020-08-31
Maule;07;2020-09-02;113;32;58;45;2020-08-31
Maule;07;2020-09-03;113;34;54;45;2020-08-31
Maule;07;2020-09-04;113;34;48;45;2020-08-31
Maule;07;2020-09-05;113;38;44;45;2020-08-31
Maule;07;2020-09-06;113;35;53;45;2020-08-31
Maule;07;2020-09-07;113;36;51;45;2020-09-07
Maule;07;2020-09-08;113;38;53;45;2020-09-07
Maule;07;2020-09-09;114;44;48;45;2020-09-07
Maule;07;2020-09-10;114;45;48;45;2020-09-07
Maule;07;2020-09-11;115;46;48;45;2020-09-07
Maule;07;2020-09-12;115;47;50;45;2020-09-07
Maule;07;2020-09-13;115;46;44;45;2020-09-07
Maule;07;2020-09-14;115;40;49;45;2020-09-14
Maule;07;2020-09-15;115;41;53;45;2020-09-14
Maule;07;2020-09-16;114;39;48;45;2020-09-14
Maule;07;2020-09-17;114;39;48;45;2020-09-14
Maule;07;2020-09-18;114;36;54;45;2020-09-14
Maule;07;2020-09-19;114;36;49;45;2020-09-14
Maule;07;2020-09-20;114;40;46;45;2020-09-14
Maule;07;2020-09-21;114;42;44;45;2020-09-21
Maule;07;2020-09-22;114;44;49;45;2020-09-21
Maule;07;2020-09-23;117;38;53;45;2020-09-21
Maule;07;2020-09-24;117;45;48;45;2020-09-21
Maule;07;2020-09-25;117;50;47;45;2020-09-21
Maule;07;2020-09-26;117;47;39;45;2020-09-21
Maule;07;2020-09-27;117;47;37;45;2020-09-21
Maule;07;2020-09-28;117;44;37;45;2020-09-28
Maule;07;2020-09-29;117;43;25;45;2020-09-28
Maule;07;2020-09-30;117;44;32;45;2020-09-28
Maule;07;2020-10-01;122;43;33;45;2020-09-28
Maule;07;2020-10-02;122;46;28;45;2020-09-28
Maule;07;2020-10-03;122;43;28;45;2020-09-28
Maule;07;2020-10-04;122;37;38;45;2020-09-28
Maule;07;2020-10-05;121;37;35;45;2020-10-05
Maule;07;2020-10-06;121;38;33;45;2020-10-05
Maule;07;2020-10-07;112;38;33;45;2020-10-05
Maule;07;2020-10-08;112;36;33;45;2020-10-05
Maule;07;2020-10-09;112;43;31;45;2020-10-05
Maule;07;2020-10-10;111;36;41;45;2020-10-05
Maule;07;2020-10-11;112;33;41;45;2020-10-05
Maule;07;2020-10-12;112;33;38;45;2020-10-12
Maule;07;2020-10-13;112;31;40;45;2020-10-12
Maule;07;2020-10-14;112;31;43;45;2020-10-12
Maule;07;2020-10-15;111;33;44;45;2020-10-12
Maule;07;2020-10-16;112;33;41;45;2020-10-12
Maule;07;2020-10-17;112;30;41;45;2020-10-12
Maule;07;2020-10-18;112;29;45;45;2020-10-12
Maule;07;2020-10-19;112;28;43;45;2020-10-19
Maule;07;2020-10-20;112;27;45;45;2020-10-19
Maule;07;2020-10-21;112;24;48;45;2020-10-19
Maule;07;2020-10-22;112;25;50;45;2020-10-19
Maule;07;2020-10-23;112;25;47;45;2020-10-19
Maule;07;2020-10-24;112;26;43;45;2020-10-19
Maule;07;2020-10-25;112;25;48;45;2020-10-19
Maule;07;2020-10-26;113;24;50;45;2020-10-26
Maule;07;2020-10-27;113;24;51;45;2020-10-26
Maule;07;2020-10-28;112;26;51;45;2020-10-26
Maule;07;2020-10-29;112;28;44;45;2020-10-26
Maule;07;2020-10-30;114;28;50;45;2020-10-26
Maule;07;2020-10-31;112;26;42;45;2020-10-26
Maule;07;2020-11-01;112;23;51;45;2020-10-26
Maule;07;2020-11-02;112;25;51;45;2020-11-02
Maule;07;2020-11-03;112;25;52;45;2020-11-02
Maule;07;2020-11-04;112;23;50;45;2020-11-02
Maule;07;2020-11-05;112;21;49;45;2020-11-02
Maule;07;2020-11-06;112;19;55;45;2020-11-02
Maule;07;2020-11-07;112;18;53;45;2020-11-02
Maule;07;2020-11-08;112;19;56;45;2020-11-02
Maule;07;2020-11-09;112;18;57;45;2020-11-09
Maule;07;2020-11-10;112;19;56;45;2020-11-09
Maule;07;2020-11-11;112;19;54;45;2020-11-09
Maule;07;2020-11-12;112;19;54;45;2020-11-09
Maule;07;2020-11-13;112;17;53;45;2020-11-09
Maule;07;2020-11-14;112;16;59;45;2020-11-09
Maule;07;2020-11-15;112;17;56;45;2020-11-09
Maule;07;2020-11-16;112;21;55;45;2020-11-16
Maule;07;2020-11-17;112;21;51;45;2020-11-16
Maule;07;2020-11-18;112;18;56;45;2020-11-16
Maule;07;2020-11-19;112;19;49;45;2020-11-16
Maule;07;2020-11-20;112;19;52;45;2020-11-16
Maule;07;2020-11-21;112;17;56;45;2020-11-16
Maule;07;2020-11-22;112;18;52;45;2020-11-16
Maule;07;2020-11-23;112;19;49;45;2020-11-23
Maule;07;2020-11-24;113;19;50;45;2020-11-23
Maule;07;2020-11-25;114;19;56;45;2020-11-23
Maule;07;2020-11-26;113;21;60;45;2020-11-23
Maule;07;2020-11-27;113;18;62;45;2020-11-23
Maule;07;2020-11-28;113;19;59;45;2020-11-23
Maule;07;2020-11-29;75;16;43;45;2020-11-23
Maule;07;2020-11-30;75;16;44;45;2020-11-30
Maule;07;2020-12-01;75;18;44;45;2020-11-30
Maule;07;2020-12-02;75;17;47;45;2020-11-30
Maule;07;2020-12-03;75;18;46;45;2020-11-30
Maule;07;2020-12-04;80;18;47;45;2020-11-30
Maule;07;2020-12-05;79;19;46;45;2020-11-30
Maule;07;2020-12-06;79;19;45;45;2020-11-30
Maule;07;2020-12-07;79;20;45;45;2020-12-07
Maule;07;2020-12-08;79;23;43;45;2020-12-07
Maule;07;2020-12-09;79;24;41;45;2020-12-07
Maule;07;2020-12-10;79;24;41;45;2020-12-07
Maule;07;2020-12-11;81;26;39;45;2020-12-07
Maule;07;2020-12-12;77;24;41;45;2020-12-07
Maule;07;2020-12-13;77;25;41;45;2020-12-07
Maule;07;2020-12-14;76;28;40;45;2020-12-14
Maule;07;2020-12-15;77;31;38;45;2020-12-14
Maule;07;2020-12-16;77;32;32;45;2020-12-14
Maule;07;2020-12-17;77;36;28;45;2020-12-14
Maule;07;2020-12-18;77;39;26;45;2020-12-14
Maule;07;2020-12-19;77;39;24;45;2020-12-14
Maule;07;2020-12-20;77;39;28;45;2020-12-14
Maule;07;2020-12-21;77;38;28;45;2020-12-21
Maule;07;2020-12-22;77;37;30;45;2020-12-21
Maule;07;2020-12-23;77;38;24;45;2020-12-21
Maule;07;2020-12-24;85;35;31;45;2020-12-21
Maule;07;2020-12-25;83;39;27;45;2020-12-21
Maule;07;2020-12-26;84;41;25;45;2020-12-21
Maule;07;2020-12-27;84;42;23;45;2020-12-21
Maule;07;2020-12-28;85;43;26;45;2020-12-28
Maule;07;2020-12-29;85;44;20;45;2020-12-28
Maule;07;2020-12-30;85;44;26;45;2020-12-28
Maule;07;2020-12-31;82;43;27;45;2020-12-28
Maule;07;2021-01-01;82;47;20;45;2020-12-28
Maule;07;2021-01-02;82;43;16;45;2020-12-28
Maule;07;2021-01-03;82;47;15;45;2020-12-28
Maule;07;2021-01-04;82;53;12;45;2021-01-04
Maule;07;2021-01-05;82;55;13;45;2021-01-04
Maule;07;2021-01-06;93;57;17;45;2021-01-04
Maule;07;2021-01-07;93;62;18;45;2021-01-04
Maule;07;2021-01-08;92;54;25;45;2021-01-04
Maule;07;2021-01-09;92;62;20;45;2021-01-04
Maule;07;2021-01-10;92;60;24;45;2021-01-04
Maule;07;2021-01-11;92;60;25;45;2021-01-11
Maule;07;2021-01-12;97;59;30;45;2021-01-11
Maule;07;2021-01-13;97;61;26;45;2021-01-11
Maule;07;2021-01-14;113;64;30;45;2021-01-11
Maule;07;2021-01-15;114;68;34;45;2021-01-11
Maule;07;2021-01-16;114;66;37;45;2021-01-11
Maule;07;2021-01-17;115;69;33;45;2021-01-11
Maule;07;2021-01-18;115;69;32;45;2021-01-18
Maule;07;2021-01-19;115;72;37;45;2021-01-18
Maule;07;2021-01-20;117;73;38;45;2021-01-18
Maule;07;2021-01-21;117;71;31;45;2021-01-18
Maule;07;2021-01-22;116;70;31;45;2021-01-18
Maule;07;2021-01-23;116;75;28;45;2021-01-18
Maule;07;2021-01-24;117;81;21;45;2021-01-18
Maule;07;2021-01-25;116;77;22;45;2021-01-25
Maule;07;2021-01-26;114;82;21;45;2021-01-25
Maule;07;2021-01-27;115;73;27;45;2021-01-25
Maule;07;2021-01-28;114;71;33;45;2021-01-25
Maule;07;2021-01-29;118;72;30;45;2021-01-25
Maule;07;2021-01-30;118;69;41;45;2021-01-25
Maule;07;2021-01-31;118;78;23;45;2021-01-25
Maule;07;2021-02-01;118;78;28;45;2021-02-01
Maule;07;2021-02-02;121;78;31;45;2021-02-01
Maule;07;2021-02-03;121;88;26;45;2021-02-01
Maule;07;2021-02-04;120;86;24;45;2021-02-01
Maule;07;2021-02-05;121;80;27;45;2021-02-01
Maule;07;2021-02-06;121;81;25;45;2021-02-01
Maule;07;2021-02-07;120;79;22;45;2021-02-01
Maule;07;2021-02-08;119;83;24;45;2021-02-08
Maule;07;2021-02-09;120;82;25;45;2021-02-08
Maule;07;2021-02-10;118;79;24;45;2021-02-08
Maule;07;2021-02-11;119;74;25;45;2021-02-08
Maule;07;2021-02-12;120;76;28;45;2021-02-08
Maule;07;2021-02-13;119;68;33;45;2021-02-08
Maule;07;2021-02-14;119;74;28;45;2021-02-08
Maule;07;2021-02-15;121;74;31;45;2021-02-15
Maule;07;2021-02-16;122;76;32;45;2021-02-15
Maule;07;2021-02-17;121;74;27;45;2021-02-15
Maule;07;2021-02-18;121;70;31;45;2021-02-15
Maule;07;2021-02-19;120;72;24;45;2021-02-15
Maule;07;2021-02-20;119;73;23;45;2021-02-15
Maule;07;2021-02-21;119;70;27;45;2021-02-15
Maule;07;2021-02-22;119;72;25;45;2021-02-22
Maule;07;2021-02-23;120;71;23;45;2021-02-22
Maule;07;2021-02-24;119;66;23;45;2021-02-22
Maule;07;2021-02-25;119;71;23;45;2021-02-22
Maule;07;2021-02-26;120;74;24;45;2021-02-22
Maule;07;2021-02-27;120;74;24;45;2021-02-22
Maule;07;2021-02-28;122;78;25;45;2021-02-22
Maule;07;2021-03-01;125;79;24;45;2021-03-01
Maule;07;2021-03-02;120;78;28;45;2021-03-01
Maule;07;2021-03-03;120;87;28;45;2021-03-01
Maule;07;2021-03-04;120;87;30;45;2021-03-01
Maule;07;2021-03-05;120;86;29;45;2021-03-01
Maule;07;2021-03-06;120;85;26;45;2021-03-01
Maule;07;2021-03-07;120;84;27;45;2021-03-01
Maule;07;2021-03-08;120;86;29;45;2021-03-08
Maule;07;2021-03-09;120;85;34;45;2021-03-08
Maule;07;2021-03-10;122;81;29;45;2021-03-08
Maule;07;2021-03-11;121;86;29;45;2021-03-08
Maule;07;2021-03-12;118;80;27;45;2021-03-08
Maule;07;2021-03-13;119;83;30;45;2021-03-08
Maule;07;2021-03-14;120;86;29;45;2021-03-08
Maule;07;2021-03-15;119;87;29;45;2021-03-15
Maule;07;2021-03-16;119;83;30;45;2021-03-15
Maule;07;2021-03-17;119;87;31;45;2021-03-15
Maule;07;2021-03-18;119;84;29;45;2021-03-15
Maule;07;2021-03-19;121;88;29;45;2021-03-15
Maule;07;2021-03-20;122;88;23;45;2021-03-15
Maule;07;2021-03-21;126;84;26;45;2021-03-15
Maule;07;2021-03-22;126;88;23;45;2021-03-22
Maule;07;2021-03-23;126;92;21;45;2021-03-22
Maule;07;2021-03-24;121;96;21;45;2021-03-22
Maule;07;2021-03-25;129;100;21;45;2021-03-22
Maule;07;2021-03-26;130;103;21;45;2021-03-22
Maule;07;2021-03-27;130;105;21;45;2021-03-22
Maule;07;2021-03-28;134;103;23;45;2021-03-22
Maule;07;2021-03-29;134;107;16;45;2021-03-29
Maule;07;2021-03-30;136;111;17;45;2021-03-29
Maule;07;2021-03-31;139;110;16;45;2021-03-29
Maule;07;2021-04-01;139;113;16;45;2021-03-29
Maule;07;2021-04-02;139;114;15;45;2021-03-29
Maule;07;2021-04-03;139;117;14;45;2021-03-29
Maule;07;2021-04-04;140;121;14;45;2021-03-29
Maule;07;2021-04-05;140;120;17;45;2021-04-05
Maule;07;2021-04-06;140;121;15;45;2021-04-05
Maule;07;2021-04-07;140;118;15;45;2021-04-05
Maule;07;2021-04-08;139;120;14;45;2021-04-05
Maule;07;2021-04-09;141;120;15;45;2021-04-05
Maule;07;2021-04-10;143;126;16;45;2021-04-05
Maule;07;2021-04-11;151;127;18;45;2021-04-05
Maule;07;2021-04-12;151;129;16;45;2021-04-12
Maule;07;2021-04-13;151;133;14;45;2021-04-12
Maule;07;2021-04-14;155;136;15;45;2021-04-12
Maule;07;2021-04-15;155;132;15;45;2021-04-12
Maule;07;2021-04-16;155;137;16;45;2021-04-12
Maule;07;2021-04-17;161;144;12;45;2021-04-12
Maule;07;2021-04-18;163;145;14;45;2021-04-12
Maule;07;2021-04-19;166;145;18;45;2021-04-19
Maule;07;2021-04-20;163;143;17;45;2021-04-19
Maule;07;2021-04-21;165;144;17;45;2021-04-19
Maule;07;2021-04-22;165;146;17;45;2021-04-19
Maule;07;2021-04-23;166;144;16;45;2021-04-19
Maule;07;2021-04-24;166;137;19;45;2021-04-19
Maule;07;2021-04-25;161;137;22;45;2021-04-19
Maule;07;2021-04-26;162;134;21;45;2021-04-26
Maule;07;2021-04-27;166;136;22;45;2021-04-26
Maule;07;2021-04-28;166;138;21;45;2021-04-26
Maule;07;2021-04-29;166;139;19;45;2021-04-26
Maule;07;2021-04-30;166;137;21;45;2021-04-26
Maule;07;2021-05-01;166;140;21;45;2021-04-26
Maule;07;2021-05-02;166;135;24;45;2021-04-26
Maule;07;2021-05-03;162;136;19;45;2021-05-03
Maule;07;2021-05-04;162;135;20;45;2021-05-03
Maule;07;2021-05-05;166;135;18;45;2021-05-03
Maule;07;2021-05-06;166;137;22;45;2021-05-03
Maule;07;2021-05-07;166;137;24;45;2021-05-03
Maule;07;2021-05-08;166;134;21;45;2021-05-03
Maule;07;2021-05-09;166;137;23;45;2021-05-03
Maule;07;2021-05-10;166;137;24;45;2021-05-10
Maule;07;2021-05-11;166;134;24;45;2021-05-10
Maule;07;2021-05-12;157;124;24;45;2021-05-10
Maule;07;2021-05-13;163;121;24;45;2021-05-10
Maule;07;2021-05-14;162;121;25;45;2021-05-10
Maule;07;2021-05-15;162;113;24;45;2021-05-10
Maule;07;2021-05-16;156;110;23;45;2021-05-10
Maule;07;2021-05-17;162;106;26;45;2021-05-17
Maule;07;2021-05-18;162;107;25;45;2021-05-17
Metropolitana de Santiago;13;2020-04-14;793;198;298;745;2020-04-13
Metropolitana de Santiago;13;2020-04-15;808;196;314;745;2020-04-13
Metropolitana de Santiago;13;2020-04-16;808;202;317;745;2020-04-13
Metropolitana de Santiago;13;2020-04-17;808;181;340;745;2020-04-13
Metropolitana de Santiago;13;2020-04-18;818;186;341;745;2020-04-13
Metropolitana de Santiago;13;2020-04-19;816;194;337;745;2020-04-13
Metropolitana de Santiago;13;2020-04-20;804;204;348;745;2020-04-20
Metropolitana de Santiago;13;2020-04-21;807;213;360;745;2020-04-20
Metropolitana de Santiago;13;2020-04-22;800;234;329;745;2020-04-20
Metropolitana de Santiago;13;2020-04-23;804;242;336;745;2020-04-20
Metropolitana de Santiago;13;2020-04-24;819;246;335;745;2020-04-20
Metropolitana de Santiago;13;2020-04-25;819;248;312;745;2020-04-20
Metropolitana de Santiago;13;2020-04-26;888;252;317;745;2020-04-20
Metropolitana de Santiago;13;2020-04-27;885;258;334;745;2020-04-27
Metropolitana de Santiago;13;2020-04-28;886;256;331;745;2020-04-27
Metropolitana de Santiago;13;2020-04-29;885;257;335;745;2020-04-27
Metropolitana de Santiago;13;2020-04-30;892;262;326;745;2020-04-27
Metropolitana de Santiago;13;2020-05-01;887;269;326;745;2020-04-27
Metropolitana de Santiago;13;2020-05-02;1002;289;335;745;2020-04-27
Metropolitana de Santiago;13;2020-05-03;1004;303;331;745;2020-04-27
Metropolitana de Santiago;13;2020-05-04;1004;314;339;745;2020-05-04
Metropolitana de Santiago;13;2020-05-05;1016;340;339;745;2020-05-04
Metropolitana de Santiago;13;2020-05-06;1008;348;341;745;2020-05-04
Metropolitana de Santiago;13;2020-05-07;999;366;324;745;2020-05-04
Metropolitana de Santiago;13;2020-05-08;986;394;315;745;2020-05-04
Metropolitana de Santiago;13;2020-05-09;987;415;321;745;2020-05-04
Metropolitana de Santiago;13;2020-05-10;993;421;328;745;2020-05-04
Metropolitana de Santiago;13;2020-05-11;1083;450;328;745;2020-05-11
Metropolitana de Santiago;13;2020-05-12;1083;490;320;745;2020-05-11
Metropolitana de Santiago;13;2020-05-13;1070;509;322;745;2020-05-11
Metropolitana de Santiago;13;2020-05-14;1073;551;288;745;2020-05-11
Metropolitana de Santiago;13;2020-05-15;1055;581;323;745;2020-05-11
Metropolitana de Santiago;13;2020-05-16;1039;595;329;745;2020-05-11
Metropolitana de Santiago;13;2020-05-17;1261;620;340;745;2020-05-11
Metropolitana de Santiago;13;2020-05-18;1244;682;324;745;2020-05-18
Metropolitana de Santiago;13;2020-05-19;1234;705;363;745;2020-05-18
Metropolitana de Santiago;13;2020-05-20;1240;730;411;745;2020-05-18
Metropolitana de Santiago;13;2020-05-21;1227;771;405;745;2020-05-18
Metropolitana de Santiago;13;2020-05-22;1287;832;386;745;2020-05-18
Metropolitana de Santiago;13;2020-05-23;1339;851;411;745;2020-05-18
Metropolitana de Santiago;13;2020-05-24;1392;884;424;745;2020-05-18
Metropolitana de Santiago;13;2020-05-25;1403;927;409;745;2020-05-25
Metropolitana de Santiago;13;2020-05-26;1411;959;382;745;2020-05-25
Metropolitana de Santiago;13;2020-05-27;1446;977;378;745;2020-05-25
Metropolitana de Santiago;13;2020-05-28;1487;1014;370;745;2020-05-25
Metropolitana de Santiago;13;2020-05-29;1529;1022;424;745;2020-05-25
Metropolitana de Santiago;13;2020-05-30;1560;1033;442;745;2020-05-25
Metropolitana de Santiago;13;2020-05-31;1587;1088;435;745;2020-05-25
