semana;codigo_comuna;Casos_actuales_fin;Casos_actuales_ini;Casos_actuales_prom
2020-11-02;15201;0;1;0,5
2020-11-02;1107;79;79;79
2020-11-02;1402;1;0;0,5
2020-11-02;1403;3;3;3
2020-11-02;1404;1;2;1,5
2020-11-02;1101;199;210;204,5
2020-11-02;1405;6;5;5,5
2020-11-02;1401;14;11;12,5
2020-11-02;2101;184;218;201
2020-11-02;2201;34;42;38
2020-11-02;2302;0;2;1
2020-11-02;2102;12;13;12,5
2020-11-02;2202;0;0;0
2020-11-02;2203;0;1;0,5
2020-11-02;2103;0;0;0
2020-11-02;2104;0;0;0
2020-11-02;2301;5;11;8
2020-11-02;3302;0;0;0
2020-11-02;3102;8;6;7
2020-11-02;3201;1;1;1
2020-11-02;3101;25;57;41
2020-11-02;3202;6;18;12
2020-11-02;3303;0;1;0,5
2020-11-02;3304;12;18;15
2020-11-02;3103;1;3;2
2020-11-02;3301;15;24;19,5
2020-11-02;4103;0;1;0,5
2020-11-02;4202;2;3;2,5
2020-11-02;4302;1;2;1,5
2020-11-02;4102;29;37;33
2020-11-02;4201;3;3;3
2020-11-02;4104;0;0;0
2020-11-02;4101;35;37;36
2020-11-02;4203;3;5;4
2020-11-02;4303;3;5;4
2020-11-02;4301;9;6;7,5
2020-11-02;4105;0;0;0
2020-11-02;4304;2;2;2
2020-11-02;4305;0;0;0
2020-11-02;4204;3;3;3
2020-11-02;4106;2;0;1
2020-11-02;5602;19;15;17
2020-11-02;5402;8;4;6
2020-11-02;5502;14;13;13,5
2020-11-02;5302;13;5;9
2020-11-02;5603;4;8;6
2020-11-02;5102;7;2;4,5
2020-11-02;5702;6;1;3,5
2020-11-02;5103;26;22;24
2020-11-02;5604;1;5;3
2020-11-02;5605;1;6;3,5
2020-11-02;5503;1;1;1
2020-11-02;5201;0;0;0
2020-11-02;5104;0;0;0
2020-11-02;5504;15;10;12,5
2020-11-02;5401;6;11;8,5
2020-11-02;5802;14;10;12
2020-11-02;5703;16;17;16,5
2020-11-02;5301;17;14;15,5
2020-11-02;5506;6;12;9
2020-11-02;5803;4;4;4
2020-11-02;5704;0;0;0
2020-11-02;5403;1;2;1,5
2020-11-02;5404;0;0;0
2020-11-02;5105;2;3;2,5
2020-11-02;5705;4;3;3,5
2020-11-02;5501;17;10;13,5
2020-11-02;5801;94;100;97
2020-11-02;5107;12;16;14
2020-11-02;5303;1;0;0,5
2020-11-02;5601;18;24;21
2020-11-02;5304;1;3;2
2020-11-02;5701;25;19;22
2020-11-02;5706;8;1;4,5
2020-11-02;5606;0;1;0,5
2020-11-02;5101;146;135;140,5
2020-11-02;5804;34;50;42
2020-11-02;5109;108;107;107,5
2020-11-02;5405;0;1;0,5
2020-11-02;13502;3;18;10,5
2020-11-02;13402;40;45;42,5
2020-11-02;13403;5;6;5,5
2020-11-02;13102;28;20;24
2020-11-02;13103;45;29;37
2020-11-02;13301;30;35;32,5
2020-11-02;13104;47;50;48,5
2020-11-02;13503;24;19;21,5
2020-11-02;13105;58;58;58
2020-11-02;13602;8;12;10
2020-11-02;13106;50;54;52
2020-11-02;13107;43;34;38,5
2020-11-02;13108;26;27;26,5
2020-11-02;13603;29;61;45
2020-11-02;13109;49;43;46
2020-11-02;13110;110;110;110
2020-11-02;13111;41;40;40,5
2020-11-02;13112;62;73;67,5
2020-11-02;13113;30;26;28
2020-11-02;13302;47;37;42
2020-11-02;13114;88;87;87,5
2020-11-02;13115;66;39;52,5
2020-11-02;13116;33;30;31,5
2020-11-02;13117;50;57;53,5
2020-11-02;13118;46;44;45
2020-11-02;13119;137;140;138,5
2020-11-02;13504;2;0;1
2020-11-02;13501;31;27;29
2020-11-02;13120;57;47;52
2020-11-02;13604;31;41;36
2020-11-02;13404;22;28;25
2020-11-02;13121;31;35;33
2020-11-02;13605;29;25;27
2020-11-02;13122;57;57;57
2020-11-02;13202;7;7;7
2020-11-02;13123;46;54;50
2020-11-02;13124;63;63;63
2020-11-02;13201;199;202;200,5
2020-11-02;13125;50;60;55
2020-11-02;13126;71;49;60
2020-11-02;13127;42;45;43,5
2020-11-02;13128;40;30;35
2020-11-02;13401;98;117;107,5
2020-11-02;13129;47;56;51,5
2020-11-02;13203;1;7;4
2020-11-02;13130;57;54;55,5
2020-11-02;13505;8;23;15,5
2020-11-02;13131;21;34;27,5
2020-11-02;13101;144;120;132
2020-11-02;13601;25;25;25
2020-11-02;13303;9;5;7
2020-11-02;13132;28;26;27
2020-11-02;6302;2;2;2
2020-11-02;6303;17;20;18,5
2020-11-02;6102;10;4;7
2020-11-02;6103;1;0;0,5
2020-11-02;6104;4;4;4
2020-11-02;6105;11;7;9
2020-11-02;6106;12;13;12,5
2020-11-02;6202;0;0;0
2020-11-02;6107;11;21;16
2020-11-02;6203;2;2;2
2020-11-02;6304;10;10;10
2020-11-02;6108;21;13;17
2020-11-02;6109;12;14;13
2020-11-02;6204;2;6;4
2020-11-02;6110;18;18;18
2020-11-02;6305;4;8;6
2020-11-02;6205;0;0;0
2020-11-02;6111;1;2;1,5
2020-11-02;6306;5;7;6
2020-11-02;6206;12;5;8,5
2020-11-02;6307;1;2;1,5
2020-11-02;6112;3;8;5,5
2020-11-02;6113;8;12;10
2020-11-02;6201;12;4;8
2020-11-02;6308;5;3;4
2020-11-02;6309;5;3;4
2020-11-02;6114;3;1;2
2020-11-02;6101;105;112;108,5
2020-11-02;6115;12;24;18
2020-11-02;6116;5;9;7
2020-11-02;6301;38;46;42
2020-11-02;6117;20;17;18,5
2020-11-02;6310;15;16;15,5
2020-11-02;7201;9;15;12
2020-11-02;7202;15;19;17
2020-11-02;7402;16;21;18,5
2020-11-02;7102;9;12;10,5
2020-11-02;7103;2;2;2
2020-11-02;7301;88;97;92,5
2020-11-02;7104;0;0;0
2020-11-02;7302;0;0;0
2020-11-02;7303;0;0;0
2020-11-02;7401;37;37;37
2020-11-02;7403;4;1;2,5
2020-11-02;7105;35;36;35,5
2020-11-02;7304;20;18;19
2020-11-02;7404;45;33;39
2020-11-02;7106;3;3;3
2020-11-02;7203;2;5;3,5
2020-11-02;7107;0;0;0
2020-11-02;7305;11;6;8,5
2020-11-02;7405;13;10;11,5
2020-11-02;7108;3;2;2,5
2020-11-02;7306;5;8;6,5
2020-11-02;7307;2;2;2
2020-11-02;7109;20;19;19,5
2020-11-02;7406;48;59;53,5
2020-11-02;7110;18;11;14,5
2020-11-02;7101;179;165;172
2020-11-02;7308;4;5;4,5
2020-11-02;7309;0;0;0
2020-11-02;7407;9;8;8,5
2020-11-02;7408;4;8;6
2020-11-02;16102;8;19;13,5
2020-11-02;16101;170;173;171,5
2020-11-02;16103;15;7;11
2020-11-02;16202;1;0;0,5
2020-11-02;16203;14;13;13,5
2020-11-02;16302;20;25;22,5
2020-11-02;16104;10;17;13,5
2020-11-02;16204;0;0;0
2020-11-02;16303;0;0;0
2020-11-02;16105;2;2;2
2020-11-02;16106;1;2;1,5
2020-11-02;16205;1;0;0,5
2020-11-02;16107;26;23;24,5
2020-11-02;16201;18;25;21,5
2020-11-02;16206;4;3;3,5
2020-11-02;16301;20;5;12,5
2020-11-02;16304;0;0;0
2020-11-02;16108;1;2;1,5
2020-11-02;16305;5;2;3,5
2020-11-02;16207;1;1;1
2020-11-02;16109;5;4;4,5
2020-11-02;8314;2;1;1,5
2020-11-02;8302;0;0;0
2020-11-02;8202;66;56;61
2020-11-02;8303;43;46;44,5
2020-11-02;8203;67;45;56
2020-11-02;8103;107;87;97
2020-11-02;8101;233;195;214
2020-11-02;8204;0;4;2
2020-11-02;8102;159;144;151,5
2020-11-02;8205;22;23;22,5
2020-11-02;8104;1;2;1,5
2020-11-02;8112;74;65;69,5
2020-11-02;8105;17;16;16,5
2020-11-02;8304;25;23;24
2020-11-02;8201;25;27;26
2020-11-02;8206;13;13;13
2020-11-02;8301;191;177;184
2020-11-02;8106;70;76;73
2020-11-02;8305;17;27;22
2020-11-02;8306;18;32;25
2020-11-02;8307;3;2;2,5
2020-11-02;8107;27;31;29
2020-11-02;8308;0;0;0
2020-11-02;8309;0;0;0
2020-11-02;8108;136;126;131
2020-11-02;8310;4;5;4,5
2020-11-02;8311;8;13;10,5
2020-11-02;8109;9;14;11,5
2020-11-02;8110;140;132;136
2020-11-02;8207;6;8;7
2020-11-02;8111;56;49;52,5
2020-11-02;8312;10;1;5,5
2020-11-02;8313;52;50;51
2020-11-02;9201;60;27;43,5
2020-11-02;9102;26;39;32,5
2020-11-02;9121;15;11;13
2020-11-02;9202;49;33;41
2020-11-02;9103;11;18;14,5
2020-11-02;9203;27;10;18,5
2020-11-02;9104;0;0;0
2020-11-02;9204;0;0;0
2020-11-02;9105;33;29;31
2020-11-02;9106;20;43;31,5
2020-11-02;9107;34;49;41,5
2020-11-02;9108;87;42;64,5
2020-11-02;9109;4;2;3
2020-11-02;9205;0;0;0
2020-11-02;9206;1;2;1,5
2020-11-02;9207;8;4;6
2020-11-02;9110;19;11;15
2020-11-02;9111;29;25;27
2020-11-02;9112;111;109;110
2020-11-02;9113;23;21;22
2020-11-02;9114;28;32;30
2020-11-02;9115;17;10;13,5
2020-11-02;9208;6;10;8
2020-11-02;9209;1;0;0,5
2020-11-02;9116;13;15;14
2020-11-02;9101;481;454;467,5
2020-11-02;9117;7;2;4,5
2020-11-02;9118;2;0;1
2020-11-02;9210;25;8;16,5
2020-11-02;9211;11;18;14,5
2020-11-02;9119;30;23;26,5
2020-11-02;9120;80;97;88,5
2020-11-02;14102;6;11;8,5
2020-11-02;14202;35;36;35,5
2020-11-02;14201;85;84;84,5
2020-11-02;14203;40;51;45,5
2020-11-02;14103;12;15;13,5
2020-11-02;14104;46;35;40,5
2020-11-02;14105;3;1;2
2020-11-02;14106;8;6;7
2020-11-02;14107;16;13;14,5
2020-11-02;14108;20;26;23
2020-11-02;14204;14;16;15
2020-11-02;14101;311;253;282
2020-11-02;10202;86;48;67
2020-11-02;10102;114;143;128,5
2020-11-02;10201;90;109;99,5
2020-11-02;10401;0;0;0
2020-11-02;10203;77;65;71
2020-11-02;10103;1;2;1,5
2020-11-02;10204;4;2;3
2020-11-02;10205;55;41;48
2020-11-02;10104;12;8;10
2020-11-02;10105;13;11;12
2020-11-02;10402;0;0;0
2020-11-02;10403;68;54;61
2020-11-02;10107;17;12;14,5
2020-11-02;10106;37;47;42
2020-11-02;10108;62;47;54,5
2020-11-02;10301;185;169;177
2020-11-02;10404;0;0;0
2020-11-02;10101;398;464;431
2020-11-02;10302;18;10;14
2020-11-02;10109;70;37;53,5
2020-11-02;10206;16;10;13
2020-11-02;10303;37;49;43
2020-11-02;10304;7;11;9
2020-11-02;10207;9;8;8,5
2020-11-02;10208;8;8;8
2020-11-02;10209;29;29;29
2020-11-02;10210;6;6;6
2020-11-02;10305;10;12;11
2020-11-02;10306;21;27;24
2020-11-02;10307;13;17;15
2020-11-02;11201;12;10;11
2020-11-02;11401;5;2;3,5
2020-11-02;11202;6;12;9
2020-11-02;11301;1;0;0,5
2020-11-02;11101;63;44;53,5
2020-11-02;11203;0;0;0
2020-11-02;11102;0;0;0
2020-11-02;11302;0;0;0
2020-11-02;11402;0;0;0
2020-11-02;11303;0;0;0
2020-11-02;12202;0;0;0
2020-11-02;12201;3;1;2
2020-11-02;12102;0;0;0
2020-11-02;12401;199;205;202
2020-11-02;12301;23;19;21
2020-11-02;12302;0;0;0
2020-11-02;12101;371;342;356,5
2020-11-02;12103;1;0;0,5
2020-11-02;12104;0;1;0,5
2020-11-02;12303;0;0;0
2020-11-02;12402;0;0;0
2020-11-09;15101;225;259;242
2020-11-09;15102;0;0;0
2020-11-09;15202;0;0;0
2020-11-09;15201;0;0;0
2020-11-09;1107;105;80;92,5
2020-11-09;1402;4;3;3,5
2020-11-09;1403;1;1;1
2020-11-09;1404;11;10;10,5
2020-11-09;1101;224;192;208
2020-11-09;1405;19;14;16,5
2020-11-09;1401;51;28;39,5
2020-11-09;2101;193;192;192,5
2020-11-09;2201;30;22;26
2020-11-09;2302;1;2;1,5
2020-11-09;2102;6;8;7
2020-11-09;2202;0;0;0
2020-11-09;2203;1;0;0,5
2020-11-09;2103;0;0;0
2020-11-09;2104;7;0;3,5
2020-11-09;2301;3;5;4
2020-11-09;3302;0;0;0
2020-11-09;3102;1;4;2,5
2020-11-09;3201;0;0;0
2020-11-09;3101;12;13;12,5
2020-11-09;3202;2;3;2,5
2020-11-09;3303;0;0;0
2020-11-09;3304;8;2;5
2020-11-09;3103;3;1;2
2020-11-09;3301;23;15;19
2020-11-09;4103;0;0;0
2020-11-09;4202;0;2;1
2020-11-09;4302;0;1;0,5
2020-11-09;4102;30;25;27,5
2020-11-09;4201;0;2;1
2020-11-09;4104;0;0;0
2020-11-09;4101;22;19;20,5
2020-11-09;4203;1;0;0,5
2020-11-09;4303;6;4;5
2020-11-09;4301;17;13;15
2020-11-09;4105;0;0;0
2020-11-09;4304;6;2;4
2020-11-09;4305;0;0;0
2020-11-09;4204;3;0;1,5
2020-11-09;4106;5;3;4
2020-11-09;5602;3;8;5,5
2020-11-09;5402;2;7;4,5
2020-11-09;5502;17;15;16
2020-11-09;5302;10;14;12
2020-11-09;5603;5;1;3
2020-11-09;5102;3;8;5,5
2020-11-09;5702;5;6;5,5
2020-11-09;5103;26;32;29
2020-11-09;5604;3;1;2
2020-11-09;5605;0;0;0
2020-11-09;5503;2;1;1,5
2020-11-09;5201;0;0;0
2020-11-09;5104;0;0;0
2020-11-09;5504;8;17;12,5
2020-11-09;5401;7;7;7
2020-11-09;5802;11;12;11,5
2020-11-09;5703;20;15;17,5
2020-11-09;5301;22;23;22,5
2020-11-09;5506;0;3;1,5
2020-11-09;5803;3;3;3
2020-11-09;5704;0;0;0
2020-11-09;5403;1;2;1,5
2020-11-09;5404;0;1;0,5
2020-11-09;5105;2;3;2,5
2020-11-09;5705;10;2;6
2020-11-09;5501;27;22;24,5
2020-11-09;5801;78;90;84
2020-11-09;5107;22;13;17,5
2020-11-09;5303;0;2;1
2020-11-09;5601;7;8;7,5
2020-11-09;5304;6;2;4
2020-11-09;5701;45;34;39,5
2020-11-09;5706;7;12;9,5
2020-11-09;5606;1;0;0,5
2020-11-09;5101;187;168;177,5
2020-11-09;5804;61;45;53
2020-11-09;5109;143;121;132
2020-11-09;5405;0;0;0
2020-11-09;13502;3;4;3,5
2020-11-09;13402;30;36;33
2020-11-09;13403;16;9;12,5
2020-11-09;13102;25;25;25
2020-11-09;13103;59;46;52,5
2020-11-09;13301;25;31;28
2020-11-09;13104;37;35;36
2020-11-09;13503;18;17;17,5
2020-11-09;13105;65;55;60
2020-11-09;13602;6;4;5
2020-11-09;13106;59;57;58
2020-11-09;13107;46;51;48,5
2020-11-09;13108;32;33;32,5
2020-11-09;13603;16;20;18
2020-11-09;13109;19;43;31
2020-11-09;13110;102;105;103,5
2020-11-09;13111;40;36;38
2020-11-09;13112;77;73;75
2020-11-09;13113;27;28;27,5
2020-11-09;13302;36;41;38,5
2020-11-09;13114;97;94;95,5
2020-11-09;13115;43;61;52
2020-11-09;13116;34;21;27,5
2020-11-09;13117;41;35;38
2020-11-09;13118;33;39;36
2020-11-09;13119;134;139;136,5
2020-11-09;13504;4;2;3
2020-11-09;13501;44;31;37,5
2020-11-09;13120;63;66;64,5
2020-11-09;13604;15;23;19
2020-11-09;13404;19;12;15,5
2020-11-09;13121;46;26;36
2020-11-09;13605;31;32;31,5
2020-11-09;13122;74;66;70
2020-11-09;13202;8;7;7,5
2020-11-09;13123;48;49;48,5
2020-11-09;13124;61;69;65
2020-11-09;13201;173;189;181
2020-11-09;13125;57;45;51
2020-11-09;13126;44;38;41
2020-11-09;13127;49;55;52
2020-11-09;13128;64;46;55
2020-11-09;13401;72;77;74,5
2020-11-09;13129;33;29;31
2020-11-09;13203;0;0;0
2020-11-09;13130;41;39;40
2020-11-09;13505;7;8;7,5
2020-11-09;13131;30;33;31,5
2020-11-09;13101;110;124;117
2020-11-09;13601;33;27;30
2020-11-09;13303;13;9;11
2020-11-09;13132;30;28;29
2020-11-09;6302;2;1;1,5
2020-11-09;6303;5;9;7
2020-11-09;6102;6;10;8
2020-11-09;6103;5;2;3,5
2020-11-09;6104;4;5;4,5
2020-11-09;6105;17;21;19
2020-11-09;6106;12;10;11
2020-11-09;6202;1;1;1
2020-11-09;6107;5;8;6,5
2020-11-09;6203;0;0;0
2020-11-09;6304;3;4;3,5
2020-11-09;6108;30;26;28
2020-11-09;6109;10;6;8
2020-11-09;6204;6;4;5
2020-11-09;6110;12;13;12,5
2020-11-09;6305;2;2;2
2020-11-09;6205;0;0;0
2020-11-09;6111;4;2;3
2020-11-09;6306;8;6;7
2020-11-09;6206;5;9;7
2020-11-09;6307;1;0;0,5
2020-11-09;6112;3;2;2,5
2020-11-09;6113;4;6;5
2020-11-09;6201;24;13;18,5
2020-11-09;6308;1;4;2,5
2020-11-09;6309;2;4;3
2020-11-09;6114;2;2;2
2020-11-09;6101;121;113;117
2020-11-09;6115;10;8;9
2020-11-09;6116;11;6;8,5
2020-11-09;6301;46;45;45,5
2020-11-09;6117;14;14;14
2020-11-09;6310;12;13;12,5
2020-11-09;7201;8;8;8
2020-11-09;7202;0;6;3
2020-11-09;7402;8;10;9
2020-11-09;7102;8;6;7
2020-11-09;7103;1;2;1,5
2020-11-09;7301;99;93;96
2020-11-09;7104;0;0;0
2020-11-09;7302;0;0;0
2020-11-09;7303;3;2;2,5
2020-11-09;7401;43;33;38
2020-11-09;7403;3;5;4
2020-11-09;7105;28;27;27,5
2020-11-09;7304;11;12;11,5
2020-11-09;7404;76;49;62,5
2020-11-09;7106;2;1;1,5
2020-11-09;7203;2;2;2
2020-11-09;7107;0;0;0
2020-11-09;7305;10;13;11,5
2020-11-09;7405;12;13;12,5
2020-11-09;7108;13;5;9
2020-11-09;7306;2;2;2
2020-11-09;7307;10;6;8
2020-11-09;7109;10;11;10,5
2020-11-09;7406;44;31;37,5
2020-11-09;7110;8;13;10,5
2020-11-09;7101;131;148;139,5
2020-11-09;7308;21;11;16
2020-11-09;7309;0;0;0
2020-11-09;7407;13;15;14
2020-11-09;7408;14;3;8,5
2020-11-09;16102;17;10;13,5
2020-11-09;16101;205;152;178,5
2020-11-09;16103;21;16;18,5
2020-11-09;16202;1;0;0,5
2020-11-09;16203;10;7;8,5
2020-11-09;16302;23;18;20,5
2020-11-09;16104;1;2;1,5
2020-11-09;16204;3;1;2
2020-11-09;16303;5;0;2,5
2020-11-09;16105;3;2;2,5
2020-11-09;16106;4;1;2,5
2020-11-09;16205;0;1;0,5
2020-11-09;16107;21;27;24
2020-11-09;16201;18;17;17,5
2020-11-09;16206;7;8;7,5
2020-11-09;16301;20;28;24
2020-11-09;16304;0;0;0
2020-11-09;16108;4;3;3,5
2020-11-09;16305;12;8;10
2020-11-09;16207;8;8;8
2020-11-09;16109;7;4;5,5
2020-11-09;8314;0;0;0
2020-11-09;8302;2;3;2,5
2020-11-09;8202;64;72;68
2020-11-09;8303;27;40;33,5
2020-11-09;8203;65;67;66
2020-11-09;8103;105;115;110
2020-11-09;8101;289;245;267
2020-11-09;8204;8;0;4
2020-11-09;8102;137;163;150
2020-11-09;8205;31;19;25
2020-11-09;8104;13;6;9,5
2020-11-09;8112;113;78;95,5
2020-11-09;8105;17;16;16,5
2020-11-09;8304;14;31;22,5
2020-11-09;8201;11;16;13,5
2020-11-09;8206;15;15;15
2020-11-09;8301;265;250;257,5
2020-11-09;8106;73;85;79
2020-11-09;8305;12;12;12
2020-11-09;8306;33;17;25
2020-11-09;8307;8;3;5,5
2020-11-09;8107;24;22;23
2020-11-09;8308;1;0;0,5
2020-11-09;8309;1;1;1
2020-11-09;8108;174;125;149,5
2020-11-09;8310;0;0;0
2020-11-09;8311;7;9;8
2020-11-09;8109;23;7;15
2020-11-09;8110;247;171;209
2020-11-09;8207;3;5;4
2020-11-09;8111;63;61;62
2020-11-09;8312;6;5;5,5
2020-11-09;8313;36;54;45
2020-11-09;9201;83;78;80,5
2020-11-09;9102;12;17;14,5
2020-11-09;9121;22;22;22
2020-11-09;9202;52;33;42,5
2020-11-09;9103;15;22;18,5
2020-11-09;9203;21;23;22
2020-11-09;9104;0;0;0
2020-11-09;9204;5;1;3
2020-11-09;9105;28;44;36
2020-11-09;9106;7;4;5,5
2020-11-09;9107;13;19;16
2020-11-09;9108;84;88;86
2020-11-09;9109;1;3;2
2020-11-09;9205;3;2;2,5
2020-11-09;9206;6;2;4
2020-11-09;9207;7;7;7
2020-11-09;9110;7;12;9,5
2020-11-09;9111;16;21;18,5
2020-11-09;9112;116;116;116
2020-11-09;9113;9;12;10,5
2020-11-09;9114;8;15;11,5
2020-11-09;9115;12;10;11
2020-11-09;9208;16;6;11
2020-11-09;9209;3;4;3,5
2020-11-09;9116;19;11;15
2020-11-09;9101;448;478;463
2020-11-09;9117;16;9;12,5
2020-11-09;9118;11;5;8
2020-11-09;9210;45;33;39
2020-11-09;9211;41;25;33
2020-11-09;9119;24;26;25
2020-11-09;9120;26;23;24,5
2020-11-09;14102;2;0;1
2020-11-09;14202;25;25;25
2020-11-09;14201;71;81;76
2020-11-09;14203;17;23;20
2020-11-09;14103;40;14;27
2020-11-09;14104;50;42;46
2020-11-09;14105;3;7;5
2020-11-09;14106;19;6;12,5
2020-11-09;14107;11;15;13
2020-11-09;14108;38;24;31
2020-11-09;14204;37;12;24,5
2020-11-09;14101;374;336;355
2020-11-09;10202;86;90;88
2020-11-09;10102;109;97;103
2020-11-09;10201;86;70;78
2020-11-09;10401;0;0;0
2020-11-09;10203;40;67;53,5
2020-11-09;10103;3;3;3
2020-11-09;10204;2;3;2,5
2020-11-09;10205;23;38;30,5
2020-11-09;10104;4;6;5
2020-11-09;10105;24;16;20
2020-11-09;10402;0;0;0
2020-11-09;10403;31;45;38
2020-11-09;10107;22;19;20,5
2020-11-09;10106;24;27;25,5
2020-11-09;10108;47;55;51
2020-11-09;10301;291;243;267
2020-11-09;10404;0;0;0
2020-11-09;10101;464;383;423,5
2020-11-09;10302;14;25;19,5
2020-11-09;10109;99;75;87
2020-11-09;10206;22;27;24,5
2020-11-09;10303;12;24;18
2020-11-09;10304;5;5;5
2020-11-09;10207;10;7;8,5
2020-11-09;10208;15;5;10
2020-11-09;10209;14;24;19
2020-11-09;10210;12;5;8,5
2020-11-09;10305;18;16;17
2020-11-09;10306;9;14;11,5
2020-11-09;10307;7;11;9
2020-11-09;11201;15;11;13
2020-11-09;11401;3;9;6
2020-11-09;11202;0;0;0
2020-11-09;11301;0;1;0,5
2020-11-09;11101;42;47;44,5
2020-11-09;11203;0;0;0
2020-11-09;11102;0;0;0
2020-11-09;11302;0;0;0
2020-11-09;11402;0;0;0
2020-11-09;11303;0;0;0
2020-11-09;12202;0;0;0
2020-11-09;12201;1;4;2,5
2020-11-09;12102;0;0;0
2020-11-09;12401;110;141;125,5
2020-11-09;12301;11;18;14,5
2020-11-09;12302;0;0;0
2020-11-09;12101;359;412;385,5
2020-11-09;12103;0;1;0,5
2020-11-09;12104;4;4;4
2020-11-09;12303;0;0;0
2020-11-09;12402;1;1;1
2020-11-16;15101;169;188;178,5
2020-11-16;15102;0;0;0
2020-11-16;15202;0;0;0
2020-11-16;15201;1;0;0,5
2020-11-16;1107;81;87;84
2020-11-16;1402;5;2;3,5
2020-11-16;1403;0;0;0
2020-11-16;1404;10;8;9
2020-11-16;1101;198;186;192
2020-11-16;1405;4;16;10
2020-11-16;1401;34;46;40
2020-11-16;2101;152;177;164,5
2020-11-16;2201;42;39;40,5
2020-11-16;2302;0;2;1
2020-11-16;2102;10;8;9
2020-11-16;2202;0;0;0
2020-11-16;2203;1;1;1
2020-11-16;2103;0;0;0
2020-11-16;2104;6;12;9
2020-11-16;2301;5;2;3,5
2020-11-16;3302;0;0;0
2020-11-16;3102;0;1;0,5
2020-11-16;3201;3;3;3
2020-11-16;3101;18;14;16
2020-11-16;3202;7;2;4,5
2020-11-16;3303;1;0;0,5
2020-11-16;3304;11;9;10
2020-11-16;3103;5;5;5
2020-11-16;3301;34;18;26
2020-11-16;4103;1;1;1
2020-11-16;4202;0;0;0
2020-11-16;4302;2;1;1,5
2020-11-16;4102;28;28;28
2020-11-16;4201;1;0;0,5
2020-11-16;4104;0;0;0
2020-11-16;4101;14;14;14
2020-11-16;4203;1;0;0,5
2020-11-16;4303;6;7;6,5
2020-11-16;4301;36;18;27
2020-11-16;4105;0;0;0
2020-11-16;4304;4;10;7
2020-11-16;4305;0;0;0
2020-11-16;4204;1;2;1,5
2020-11-16;4106;6;5;5,5
2020-11-16;5602;0;2;1
2020-11-16;5402;2;5;3,5
2020-11-16;5502;17;17;17
2020-11-16;5302;9;10;9,5
2020-11-16;5603;6;6;6
2020-11-16;5102;21;16;18,5
2020-11-16;5702;0;1;0,5
2020-11-16;5103;22;15;18,5
2020-11-16;5604;5;6;5,5
2020-11-16;5605;0;0;0
2020-11-16;5503;1;2;1,5
2020-11-16;5201;0;0;0
2020-11-16;5104;0;0;0
2020-11-16;5504;7;6;6,5
2020-11-16;5401;7;7;7
2020-11-16;5802;18;16;17
2020-11-16;5703;6;11;8,5
2020-11-16;5301;11;18;14,5
2020-11-16;5506;0;0;0
2020-11-16;5803;2;2;2
2020-11-16;5704;1;0;0,5
2020-11-16;5403;0;0;0
2020-11-16;5404;0;0;0
2020-11-16;5105;1;1;1
2020-11-16;5705;10;15;12,5
2020-11-16;5501;25;23;24
2020-11-16;5801;103;79;91
2020-11-16;5107;19;25;22
2020-11-16;5303;0;1;0,5
2020-11-16;5601;1;2;1,5
2020-11-16;5304;4;6;5
2020-11-16;5701;30;50;40
2020-11-16;5706;2;3;2,5
2020-11-16;5606;1;1;1
2020-11-16;5101;157;153;155
2020-11-16;5804;60;58;59
2020-11-16;5109;135;126;130,5
2020-11-16;5405;1;1;1
2020-11-16;13502;0;1;0,5
2020-11-16;13402;23;21;22
2020-11-16;13403;3;9;6
2020-11-16;13102;27;28;27,5
2020-11-16;13103;73;68;70,5
2020-11-16;13301;31;23;27
2020-11-16;13104;45;48;46,5
2020-11-16;13503;19;15;17
2020-11-16;13105;64;47;55,5
2020-11-16;13602;7;10;8,5
2020-11-16;13106;46;42;44
2020-11-16;13107;36;34;35
2020-11-16;13108;26;33;29,5
2020-11-16;13603;12;14;13
2020-11-16;13109;25;17;21
2020-11-16;13110;102;115;108,5
2020-11-16;13111;58;48;53
2020-11-16;13112;59;71;65
2020-11-16;13113;27;26;26,5
2020-11-16;13302;34;35;34,5
2020-11-16;13114;76;73;74,5
2020-11-16;13115;44;22;33
2020-11-16;13116;40;37;38,5
2020-11-16;13117;37;38;37,5
2020-11-16;13118;51;34;42,5
2020-11-16;13119;166;149;157,5
2020-11-16;13504;3;3;3
2020-11-16;13501;29;27;28
2020-11-16;13120;42;45;43,5
2020-11-16;13604;9;10;9,5
2020-11-16;13404;21;25;23
2020-11-16;13121;34;44;39
2020-11-16;13605;22;24;23
2020-11-16;13122;79;82;80,5
2020-11-16;13202;4;4;4
2020-11-16;13123;39;36;37,5
2020-11-16;13124;81;71;76
2020-11-16;13201;227;191;209
2020-11-16;13125;56;49;52,5
2020-11-16;13126;49;44;46,5
2020-11-16;13127;47;43;45
2020-11-16;13128;70;70;70
2020-11-16;13401;91;85;88
2020-11-16;13129;48;45;46,5
2020-11-16;13203;3;0;1,5
2020-11-16;13130;49;43;46
2020-11-16;13505;3;5;4
2020-11-16;13131;35;41;38
2020-11-16;13101;131;121;126
2020-11-16;13601;22;26;24
2020-11-16;13303;9;17;13
2020-11-16;13132;22;22;22
2020-11-16;6302;2;2;2
2020-11-16;6303;9;5;7
2020-11-16;6102;0;3;1,5
2020-11-16;6103;4;4;4
2020-11-16;6104;10;8;9
2020-11-16;6105;26;29;27,5
