SEMANA;CODIGO_COMUNA;PASO
2020-09-28;4104;3
2020-10-05;4104;3
2020-10-12;4104;3
2020-10-19;4104;3
2020-10-26;4104;3
2020-11-02;4104;4
2020-11-09;4104;4
2020-11-16;4104;4
2020-11-23;4104;4
2020-11-30;4104;4
2020-12-07;4104;4
2020-12-14;4104;4
2020-12-21;4104;4
2020-12-28;4104;4
2021-01-04;4104;4
2021-01-11;4104;3
2021-01-18;4104;3
2021-01-25;4104;3
2021-02-01;4104;3
2021-02-08;4104;3
2021-02-15;4104;3
2021-02-22;4104;3
2021-03-01;4104;3
2021-03-08;4104;2
2021-03-15;4104;2
2021-03-22;4104;2
2021-03-29;4104;2
2021-04-05;4104;2
2021-04-12;4104;2
2021-04-19;4104;2
2021-04-26;4104;2
2021-05-03;4104;2
2020-07-27;4105;3
2020-08-03;4105;3
2020-08-10;4105;3
2020-08-17;4105;3
2020-08-24;4105;3
2020-08-31;4105;3
2020-09-07;4105;3
2020-09-14;4105;3
2020-09-21;4105;3
2020-09-28;4105;3
2020-10-05;4105;3
2020-10-12;4105;3
2020-10-19;4105;3
2020-10-26;4105;3
2020-11-02;4105;4
2020-11-09;4105;4
2020-11-16;4105;4
2020-11-23;4105;4
2020-11-30;4105;4
2020-12-07;4105;4
2020-12-14;4105;4
2020-12-21;4105;4
2020-12-28;4105;4
2021-01-04;4105;4
2021-01-11;4105;3
2021-01-18;4105;3
2021-01-25;4105;3
2021-02-01;4105;3
2021-02-08;4105;3
2021-02-15;4105;3
2021-02-22;4105;3
2021-03-01;4105;2
2021-03-08;4105;2
2021-03-15;4105;2
2021-03-22;4105;2
2021-03-29;4105;1
2021-04-05;4105;1
2021-04-12;4105;1
2021-04-19;4105;1
2021-04-26;4105;2
2021-05-03;4105;2
2020-07-27;4106;3
2020-08-03;4106;3
2020-08-10;4106;3
2020-08-17;4106;3
2020-08-24;4106;3
2020-08-31;4106;3
2020-09-07;4106;3
2020-09-14;4106;3
2020-09-21;4106;3
2020-09-28;4106;3
2020-10-05;4106;3
2020-10-12;4106;3
2020-10-19;4106;3
2020-10-26;4106;3
2020-11-02;4106;4
2020-11-09;4106;4
2020-11-16;4106;4
2020-11-23;4106;4
2020-11-30;4106;4
2020-12-07;4106;4
2020-12-14;4106;4
2020-12-21;4106;4
2020-12-28;4106;4
2021-01-04;4106;4
2021-01-11;4106;3
2021-01-18;4106;3
2021-01-25;4106;3
2021-02-01;4106;3
2021-02-08;4106;3
2021-02-15;4106;3
2021-02-22;4106;2
2021-03-01;4106;2
2021-03-08;4106;1
2021-03-15;4106;1
2021-03-22;4106;1
2021-03-29;4106;1
2021-04-05;4106;1
2021-04-12;4106;1
2021-04-19;4106;1
2021-04-26;4106;2
2021-05-03;4106;2
2020-07-27;4201;3
2020-08-03;4201;3
2020-08-10;4201;3
2020-08-17;4201;3
2020-08-24;4201;3
2020-08-31;4201;3
2020-09-07;4201;3
2020-09-14;4201;3
2020-09-21;4201;3
2020-09-28;4201;3
2020-10-05;4201;3
2020-10-12;4201;3
2020-10-19;4201;3
2020-10-26;4201;3
2020-11-02;4201;4
2020-11-09;4201;4
2020-11-16;4201;4
2020-11-23;4201;4
2020-11-30;4201;4
2020-12-07;4201;4
2020-12-14;4201;4
2020-12-21;4201;4
2020-12-28;4201;4
2021-01-04;4201;4
2021-01-11;4201;3
2021-01-18;4201;3
2021-01-25;4201;3
2021-02-01;4201;3
2021-02-08;4201;3
2021-02-15;4201;3
2021-02-22;4201;2
2021-03-01;4201;2
2021-03-08;4201;2
2021-03-15;4201;2
2021-03-22;4201;1
2021-03-29;4201;1
2021-04-05;4201;1
2021-04-12;4201;1
2021-04-19;4201;1
2021-04-26;4201;1
2021-05-03;4201;1
2020-07-27;4202;3
2020-08-03;4202;3
2020-08-10;4202;3
2020-08-17;4202;3
2020-08-24;4202;3
2020-08-31;4202;3
2020-09-07;4202;3
2020-09-14;4202;3
2020-09-21;4202;3
2020-09-28;4202;3
2020-10-05;4202;3
2020-10-12;4202;3
2020-10-19;4202;3
2020-10-26;4202;3
2020-11-02;4202;4
2020-11-09;4202;4
2020-11-16;4202;4
2020-11-23;4202;4
2020-11-30;4202;4
2020-12-07;4202;4
2020-12-14;4202;4
2020-12-21;4202;4
2020-12-28;4202;4
2021-01-04;4202;4
2021-01-11;4202;3
2021-01-18;4202;3
2021-01-25;4202;3
2021-02-01;4202;3
2021-02-08;4202;3
2021-02-15;4202;2
2021-02-22;4202;2
2021-03-01;4202;2
2021-03-08;4202;2
2021-03-15;4202;3
2021-03-22;4202;3
2021-03-29;4202;3
2021-04-05;4202;3
2021-04-12;4202;3
2021-04-19;4202;2
2021-04-26;4202;2
2021-05-03;4202;2
2020-07-27;4203;3
2020-08-03;4203;3
2020-08-10;4203;3
2020-08-17;4203;3
2020-08-24;4203;3
2020-08-31;4203;3
2020-09-07;4203;3
2020-09-14;4203;3
2020-09-21;4203;3
2020-09-28;4203;3
2020-10-05;4203;3
2020-10-12;4203;3
2020-10-19;4203;3
2020-10-26;4203;3
2020-11-02;4203;4
2020-11-09;4203;4
2020-11-16;4203;4
2020-11-23;4203;4
2020-11-30;4203;4
2020-12-07;4203;4
2020-12-14;4203;4
2020-12-21;4203;4
2020-12-28;4203;4
2021-01-04;4203;3
2021-01-11;4203;3
2021-01-18;4203;3
2021-01-25;4203;2
2021-02-01;4203;2
2021-02-08;4203;2
2021-02-15;4203;2
2021-02-22;4203;2
2021-03-01;4203;2
2021-03-08;4203;2
2021-03-15;4203;2
2021-03-22;4203;1
2021-03-29;4203;1
2021-04-05;4203;1
2021-04-12;4203;1
2021-04-19;4203;2
2021-04-26;4203;2
2021-05-03;4203;2
2020-07-27;4204;3
2020-08-03;4204;3
2020-08-10;4204;3
2020-08-17;4204;3
2020-08-24;4204;3
2020-08-31;4204;3
2020-09-07;4204;3
2020-09-14;4204;3
2020-09-21;4204;3
2020-09-28;4204;3
2020-10-05;4204;3
2020-10-12;4204;3
2020-10-19;4204;3
2020-10-26;4204;3
2020-11-02;4204;4
2020-11-09;4204;4
2020-11-16;4204;4
2020-11-23;4204;4
2020-11-30;4204;4
2020-12-07;4204;4
2020-12-14;4204;4
2020-12-21;4204;4
2020-12-28;4204;4
2021-01-04;4204;4
2021-01-11;4204;3
2021-01-18;4204;3
2021-01-25;4204;3
2021-02-01;4204;3
2021-02-08;4204;3
2021-02-15;4204;3
2021-02-22;4204;2
2021-03-01;4204;2
2021-03-08;4204;1
2021-03-15;4204;1
2021-03-22;4204;1
2021-03-29;4204;1
2021-04-05;4204;1
2021-04-12;4204;1
2021-04-19;4204;1
2021-04-26;4204;1
2021-05-03;4204;1
2020-07-27;4301;3
2020-08-03;4301;3
2020-08-10;4301;3
2020-08-17;4301;1
2020-08-24;4301;1
2020-08-31;4301;1
2020-09-07;4301;1
2020-09-14;4301;1
2020-09-21;4301;1
2020-09-28;4301;2
2020-10-05;4301;2
2020-10-12;4301;2
2020-10-19;4301;3
2020-10-26;4301;3
2020-11-02;4301;4
2020-11-09;4301;4
2020-11-16;4301;4
2020-11-23;4301;4
2020-11-30;4301;4
2020-12-07;4301;2
2020-12-14;4301;2
2020-12-21;4301;2
2020-12-28;4301;2
2021-01-04;4301;2
2021-01-11;4301;3
2021-01-18;4301;3
2021-01-25;4301;3
2021-02-01;4301;3
2021-02-08;4301;3
2021-02-15;4301;3
2021-02-22;4301;3
2021-03-01;4301;2
2021-03-08;4301;2
2021-03-15;4301;2
2021-03-22;4301;1
2021-03-29;4301;1
2021-04-05;4301;1
2021-04-12;4301;1
2021-04-19;4301;2
2021-04-26;4301;2
2021-05-03;4301;2
2020-07-27;4302;3
2020-08-03;4302;3
2020-08-10;4302;3
2020-08-17;4302;3
2020-08-24;4302;3
2020-08-31;4302;3
2020-09-07;4302;3
2020-09-14;4302;3
2020-09-21;4302;3
2020-09-28;4302;3
2020-10-05;4302;3
2020-10-12;4302;3
2020-10-19;4302;3
2020-10-26;4302;3
2020-11-02;4302;4
2020-11-09;4302;4
2020-11-16;4302;4
2020-11-23;4302;4
2020-11-30;4302;4
2020-12-07;4302;3
2020-12-14;4302;3
2020-12-21;4302;3
2020-12-28;4302;3
2021-01-04;4302;3
2021-01-11;4302;3
2021-01-18;4302;3
2021-01-25;4302;3
2021-02-01;4302;3
2021-02-08;4302;3
2021-02-15;4302;3
2021-02-22;4302;3
2021-03-01;4302;3
2021-03-08;4302;3
2021-03-15;4302;2
2021-03-22;4302;1
2021-03-29;4302;1
2021-04-05;4302;2
2021-04-12;4302;2
2021-04-19;4302;3
2021-04-26;4302;3
2021-05-03;4302;3
2020-07-27;4303;3
2020-08-03;4303;3
2020-08-10;4303;3
2020-08-17;4303;3
2020-08-24;4303;3
2020-08-31;4303;3
2020-09-07;4303;3
2020-09-14;4303;3
2020-09-21;4303;3
2020-09-28;4303;3
2020-10-05;4303;3
2020-10-12;4303;3
2020-10-19;4303;3
2020-10-26;4303;3
2020-11-02;4303;4
2020-11-09;4303;4
2020-11-16;4303;4
2020-11-23;4303;4
2020-11-30;4303;4
2020-12-07;4303;3
2020-12-14;4303;3
2020-12-21;4303;3
2020-12-28;4303;3
2021-01-04;4303;3
2021-01-11;4303;3
2021-01-18;4303;3
2021-01-25;4303;3
2021-02-01;4303;3
2021-02-08;4303;3
2021-02-15;4303;3
2021-02-22;4303;3
2021-03-01;4303;3
2021-03-08;4303;2
2021-03-15;4303;1
2021-03-22;4303;1
2021-03-29;4303;1
2021-04-05;4303;1
2021-04-12;4303;1
2021-04-19;4303;2
2021-04-26;4303;2
2021-05-03;4303;2
2020-07-27;4304;3
2020-08-03;4304;3
2020-08-10;4304;3
2020-08-17;4304;3
2020-08-24;4304;3
2020-08-31;4304;3
2020-09-07;4304;3
2020-09-14;4304;3
2020-09-21;4304;3
2020-09-28;4304;3
2020-10-05;4304;3
2020-10-12;4304;3
2020-10-19;4304;3
2020-10-26;4304;3
2020-11-02;4304;4
2020-11-09;4304;4
2020-11-16;4304;4
2020-11-23;4304;4
2020-11-30;4304;4
2020-12-07;4304;3
2020-12-14;4304;3
2020-12-21;4304;3
2020-12-28;4304;3
2021-01-04;4304;3
2021-01-11;4304;3
2021-01-18;4304;3
2021-01-25;4304;3
2021-02-01;4304;3
2021-02-08;4304;3
2021-02-15;4304;3
2021-02-22;4304;3
2021-03-01;4304;3
2021-03-08;4304;2
2021-03-15;4304;2
2021-03-22;4304;2
2021-03-29;4304;2
2021-04-05;4304;1
2021-04-12;4304;1
2021-04-19;4304;1
2021-04-26;4304;2
2021-05-03;4304;2
2020-07-27;4305;3
2020-08-03;4305;3
2020-08-10;4305;3
2020-08-17;4305;3
2020-08-24;4305;3
2020-08-31;4305;3
2020-09-07;4305;3
2020-09-14;4305;3
2020-09-21;4305;3
2020-09-28;4305;3
2020-10-05;4305;3
2020-10-12;4305;3
2020-10-19;4305;3
2020-10-26;4305;3
2020-11-02;4305;4
2020-11-09;4305;4
2020-11-16;4305;4
2020-11-23;4305;4
2020-11-30;4305;4
2020-12-07;4305;3
2020-12-14;4305;3
2020-12-21;4305;3
2020-12-28;4305;3
2021-01-04;4305;3
2021-01-11;4305;3
2021-01-18;4305;3
2021-01-25;4305;3
2021-02-01;4305;3
2021-02-08;4305;3
2021-02-15;4305;3
2021-02-22;4305;3
2021-03-01;4305;3
2021-03-08;4305;3
2021-03-15;4305;3
2021-03-22;4305;3
2021-03-29;4305;3
2021-04-05;4305;3
2021-04-12;4305;3
2021-04-19;4305;3
2021-04-26;4305;3
2021-05-03;4305;3
2020-07-27;5101;1
2020-08-03;5101;1
2020-08-10;5101;1
2020-08-17;5101;1
2020-08-24;5101;1
2020-08-31;5101;1
2020-09-07;5101;1
2020-09-14;5101;1
2020-09-21;5101;1
2020-09-28;5101;1
2020-10-05;5101;1
2020-10-12;5101;2
2020-10-19;5101;2
2020-10-26;5101;2
2020-11-02;5101;3
2020-11-09;5101;3
2020-11-16;5101;3
2020-11-23;5101;3
2020-11-30;5101;3
2020-12-07;5101;3
2020-12-14;5101;3
2020-12-21;5101;2
2020-12-28;5101;2
2021-01-04;5101;2
2021-01-11;5101;2
2021-01-18;5101;2
2021-01-25;5101;2
2021-02-01;5101;2
2021-02-08;5101;2
2021-02-15;5101;2
2021-02-22;5101;2
2021-03-01;5101;2
2021-03-08;5101;1
2021-03-15;5101;1
2021-03-22;5101;1
2021-03-29;5101;1
2021-04-05;5101;1
2021-04-12;5101;1
2021-04-19;5101;1
2021-04-26;5101;1
2021-05-03;5101;1
2020-07-27;5102;3
2020-08-03;5102;3
2020-08-10;5102;3
2020-08-17;5102;3
2020-08-24;5102;3
2020-08-31;5102;3
2020-09-07;5102;3
2020-09-14;5102;3
2020-09-21;5102;3
2020-09-28;5102;3
2020-10-05;5102;3
2020-10-12;5102;3
2020-10-19;5102;3
2020-10-26;5102;3
2020-11-02;5102;3
2020-11-09;5102;3
2020-11-16;5102;3
2020-11-23;5102;3
2020-11-30;5102;3
2020-12-07;5102;3
2020-12-14;5102;3
2020-12-21;5102;3
2020-12-28;5102;3
2021-01-04;5102;2
2021-01-11;5102;2
2021-01-18;5102;2
2021-01-25;5102;2
2021-02-01;5102;2
2021-02-08;5102;2
2021-02-15;5102;2
2021-02-22;5102;3
2021-03-01;5102;2
2021-03-08;5102;2
2021-03-15;5102;2
2021-03-22;5102;2
2021-03-29;5102;1
2021-04-05;5102;1
2021-04-12;5102;1
2021-04-19;5102;1
2021-04-26;5102;1
2021-05-03;5102;1
2020-07-27;5103;3
2020-08-03;5103;3
2020-08-10;5103;3
2020-08-17;5103;3
2020-08-24;5103;3
2020-08-31;5103;3
2020-09-07;5103;3
2020-09-14;5103;3
2020-09-21;5103;3
2020-09-28;5103;3
2020-10-05;5103;3
2020-10-12;5103;3
2020-10-19;5103;3
2020-10-26;5103;3
2020-11-02;5103;3
2020-11-09;5103;3
2020-11-16;5103;3
2020-11-23;5103;3
2020-11-30;5103;3
2020-12-07;5103;3
2020-12-14;5103;3
2020-12-21;5103;2
2020-12-28;5103;2
2021-01-04;5103;2
2021-01-11;5103;2
2021-01-18;5103;2
2021-01-25;5103;2
2021-02-01;5103;2
2021-02-08;5103;3
2021-02-15;5103;3
2021-02-22;5103;3
2021-03-01;5103;3
2021-03-08;5103;2
2021-03-15;5103;1
2021-03-22;5103;1
2021-03-29;5103;1
2021-04-05;5103;1
2021-04-12;5103;1
2021-04-19;5103;1
2021-04-26;5103;1
2021-05-03;5103;1
2020-07-27;5104;3
2020-08-03;5104;3
2020-08-10;5104;3
2020-08-17;5104;3
2020-08-24;5104;4
2020-08-31;5104;4
2020-09-07;5104;4
2020-09-14;5104;4
2020-09-21;5104;4
2020-09-28;5104;4
2020-10-05;5104;4
2020-10-12;5104;4
2020-10-19;5104;4
2020-10-26;5104;4
2020-11-02;5104;4
2020-11-09;5104;4
2020-11-16;5104;4
2020-11-23;5104;4
2020-11-30;5104;4
2020-12-07;5104;4
2020-12-14;5104;4
2020-12-21;5104;4
2020-12-28;5104;4
2021-01-04;5104;4
2021-01-11;5104;4
2021-01-18;5104;4
2021-01-25;5104;4
2021-02-01;5104;4
2021-02-08;5104;4
2021-02-15;5104;4
2021-02-22;5104;4
2021-03-01;5104;4
2021-03-08;5104;4
2021-03-15;5104;4
2021-03-22;5104;4
2021-03-29;5104;4
2021-04-05;5104;4
2021-04-12;5104;4
2021-04-19;5104;4
2021-04-26;5104;4
2021-05-03;5104;4
2020-07-27;5105;3
2020-08-03;5105;3
2020-08-10;5105;3
2020-08-17;5105;3
2020-08-24;5105;3
2020-08-31;5105;3
2020-09-07;5105;3
2020-09-14;5105;3
2020-09-21;5105;3
2020-09-28;5105;3
2020-10-05;5105;3
2020-10-12;5105;3
2020-10-19;5105;3
2020-10-26;5105;3
2020-11-02;5105;3
2020-11-09;5105;3
2020-11-16;5105;3
2020-11-23;5105;3
2020-11-30;5105;3
2020-12-07;5105;3
2020-12-14;5105;3
2020-12-21;5105;3
2020-12-28;5105;3
2021-01-04;5105;3
2021-01-11;5105;3
2021-01-18;5105;3
2021-01-25;5105;3
2021-02-01;5105;3
2021-02-08;5105;3
2021-02-15;5105;3
2021-02-22;5105;3
2021-03-01;5105;3
2021-03-08;5105;3
2021-03-15;5105;2
2021-03-22;5105;2
2021-03-29;5105;1
2021-04-05;5105;1
2021-04-12;5105;1
2021-04-19;5105;1
2021-04-26;5105;1
2021-05-03;5105;2
2020-07-27;5107;3
2020-08-03;5107;3
2020-08-10;5107;3
2020-08-17;5107;3
2020-08-24;5107;3
2020-08-31;5107;3
2020-09-07;5107;3
2020-09-14;5107;3
2020-09-21;5107;3
2020-09-28;5107;3
2020-10-05;5107;3
2020-10-12;5107;3
2020-10-19;5107;3
2020-10-26;5107;3
2020-11-02;5107;3
2020-11-09;5107;3
2020-11-16;5107;3
2020-11-23;5107;3
2020-11-30;5107;3
2020-12-07;5107;3
2020-12-14;5107;3
2020-12-21;5107;3
2020-12-28;5107;3
2021-01-04;5107;3
2021-01-11;5107;3
2021-01-18;5107;3
2021-01-25;5107;3
2021-02-01;5107;3
2021-02-08;5107;3
2021-02-15;5107;2
2021-02-22;5107;2
2021-03-01;5107;2
2021-03-08;5107;2
2021-03-15;5107;2
2021-03-22;5107;2
2021-03-29;5107;1
2021-04-05;5107;1
2021-04-12;5107;1
2021-04-19;5107;1
2021-04-26;5107;1
2021-05-03;5107;1
2020-07-27;5109;1
2020-08-03;5109;1
2020-08-10;5109;1
2020-08-17;5109;1
2020-08-24;5109;1
2020-08-31;5109;1
2020-09-07;5109;1
2020-09-14;5109;1
2020-09-21;5109;1
2020-09-28;5109;1
2020-10-05;5109;1
2020-10-12;5109;2
2020-10-19;5109;2
2020-10-26;5109;2
2020-11-02;5109;3
2020-11-09;5109;3
2020-11-16;5109;3
2020-11-23;5109;3
2020-11-30;5109;3
2020-12-07;5109;3
2020-12-14;5109;3
2020-12-21;5109;2
2020-12-28;5109;2
2021-01-04;5109;2
2021-01-11;5109;2
2021-01-18;5109;2
2021-01-25;5109;2
2021-02-01;5109;2
2021-02-08;5109;2
2021-02-15;5109;2
2021-02-22;5109;2
2021-03-01;5109;2
2021-03-08;5109;2
2021-03-15;5109;1
2021-03-22;5109;1
2021-03-29;5109;1
2021-04-05;5109;1
2021-04-12;5109;1
2021-04-19;5109;1
2021-04-26;5109;1
2021-05-03;5109;1
2020-07-27;5201;3
2020-08-03;5201;3
2020-08-10;5201;3
2020-08-17;5201;3
2020-08-24;5201;3
2020-08-31;5201;3
2020-09-07;5201;3
2020-09-14;5201;3
2020-09-21;5201;3
2020-09-28;5201;3
2020-10-05;5201;3
2020-10-12;5201;3
2020-10-19;5201;3
2020-10-26;5201;3
2020-11-02;5201;3
2020-11-09;5201;3
2020-11-16;5201;3
2020-11-23;5201;3
2020-11-30;5201;3
2020-12-07;5201;3
2020-12-14;5201;3
2020-12-21;5201;3
2020-12-28;5201;3
2021-01-04;5201;3
2021-01-11;5201;3
2021-01-18;5201;3
2021-01-25;5201;3
2021-02-01;5201;3
2021-02-08;5201;3
2021-02-15;5201;3
2021-02-22;5201;3
2021-03-01;5201;4
2021-03-08;5201;4
2021-03-15;5201;4
2021-03-22;5201;4
2021-03-29;5201;4
2021-04-05;5201;4
2021-04-12;5201;4
2021-04-19;5201;4
2021-04-26;5201;4
2021-05-03;5201;4
2020-07-27;5301;1
2020-08-03;5301;1
2020-08-10;5301;1
2020-08-17;5301;1
2020-08-24;5301;2
2020-08-31;5301;3
2020-09-07;5301;3
2020-09-14;5301;3
2020-09-21;5301;3
2020-09-28;5301;3
2020-10-05;5301;3
2020-10-12;5301;3
2020-10-19;5301;3
2020-10-26;5301;3
2020-11-02;5301;3
2020-11-09;5301;3
2020-11-16;5301;3
2020-11-23;5301;3
2020-11-30;5301;3
2020-12-07;5301;3
2020-12-14;5301;3
2020-12-21;5301;3
2020-12-28;5301;3
2021-01-04;5301;3
2021-01-11;5301;3
2021-01-18;5301;3
2021-01-25;5301;3
2021-02-01;5301;3
2021-02-08;5301;3
2021-02-15;5301;3
2021-02-22;5301;3
2021-03-01;5301;2
2021-03-08;5301;2
2021-03-15;5301;2
2021-03-22;5301;2
2021-03-29;5301;2
2021-04-05;5301;1
2021-04-12;5301;1
2021-04-19;5301;1
2021-04-26;5301;1
2021-05-03;5301;1
2020-07-27;5302;3
2020-08-03;5302;3
2020-08-10;5302;3
2020-08-17;5302;3
2020-08-24;5302;3
2020-08-31;5302;3
2020-09-07;5302;3
2020-09-14;5302;3
2020-09-21;5302;3
2020-09-28;5302;3
2020-10-05;5302;3
2020-10-12;5302;3
2020-10-19;5302;3
2020-10-26;5302;3
2020-11-02;5302;3
2020-11-09;5302;3
2020-11-16;5302;3
2020-11-23;5302;3
2020-11-30;5302;3
2020-12-07;5302;3
2020-12-14;5302;3
2020-12-21;5302;3
2020-12-28;5302;3
2021-01-04;5302;3
2021-01-11;5302;3
2021-01-18;5302;3
2021-01-25;5302;3
2021-02-01;5302;3
2021-02-08;5302;3
2021-02-15;5302;3
2021-02-22;5302;3
2021-03-01;5302;3
2021-03-08;5302;2
2021-03-15;5302;2
2021-03-22;5302;2
2021-03-29;5302;2
2021-04-05;5302;1
2021-04-12;5302;1
2021-04-19;5302;1
2021-04-26;5302;1
2021-05-03;5302;1
2020-07-27;5303;3
2020-08-03;5303;3
2020-08-10;5303;3
2020-08-17;5303;3
2020-08-24;5303;3
2020-08-31;5303;3
2020-09-07;5303;3
2020-09-14;5303;3
2020-09-21;5303;3
2020-09-28;5303;3
2020-10-05;5303;3
2020-10-12;5303;3
2020-10-19;5303;3
2020-10-26;5303;3
2020-11-02;5303;3
2020-11-09;5303;3
2020-11-16;5303;3
2020-11-23;5303;3
2020-11-30;5303;3
2020-12-07;5303;3
2020-12-14;5303;3
2020-12-21;5303;3
2020-12-28;5303;3
2021-01-04;5303;3
2021-01-11;5303;3
2021-01-18;5303;3
2021-01-25;5303;3
2021-02-01;5303;3
2021-02-08;5303;3
2021-02-15;5303;3
2021-02-22;5303;3
2021-03-01;5303;2
2021-03-08;5303;2
2021-03-15;5303;3
2021-03-22;5303;3
2021-03-29;5303;3
2021-04-05;5303;3
2021-04-12;5303;3
2021-04-19;5303;2
2021-04-26;5303;2
2021-05-03;5303;2
2020-07-27;5304;3
2020-08-03;5304;3
2020-08-10;5304;3
2020-08-17;5304;3
2020-08-24;5304;3
2020-08-31;5304;3
2020-09-07;5304;3
2020-09-14;5304;3
2020-09-21;5304;3
2020-09-28;5304;3
2020-10-05;5304;3
2020-10-12;5304;3
2020-10-19;5304;3
2020-10-26;5304;3
2020-11-02;5304;3
2020-11-09;5304;3
2020-11-16;5304;3
2020-11-23;5304;3
2020-11-30;5304;3
2020-12-07;5304;3
2020-12-14;5304;3
2020-12-21;5304;3
2020-12-28;5304;3
2021-01-04;5304;3
2021-01-11;5304;3
2021-01-18;5304;3
2021-01-25;5304;3
2021-02-01;5304;3
2021-02-08;5304;3
2021-02-15;5304;3
2021-02-22;5304;3
2021-03-01;5304;3
2021-03-08;5304;3
2021-03-15;5304;3
2021-03-22;5304;3
2021-03-29;5304;2
2021-04-05;5304;2
2021-04-12;5304;1
2021-04-19;5304;1
2021-04-26;5304;1
2021-05-03;5304;1
2020-07-27;5401;3
2020-08-03;5401;3
2020-08-10;5401;3
2020-08-17;5401;3
2020-08-24;5401;3
2020-08-31;5401;3
2020-09-07;5401;3
2020-09-14;5401;3
2020-09-21;5401;3
2020-09-28;5401;3
2020-10-05;5401;3
2020-10-12;5401;3
2020-10-19;5401;3
2020-10-26;5401;3
2020-11-02;5401;3
2020-11-09;5401;3
2020-11-16;5401;3
2020-11-23;5401;3
2020-11-30;5401;3
2020-12-07;5401;3
2020-12-14;5401;3
2020-12-21;5401;3
2020-12-28;5401;3
2021-01-04;5401;2
2021-01-11;5401;2
2021-01-18;5401;2
2021-01-25;5401;3
2021-02-01;5401;3
2021-02-08;5401;2
2021-02-15;5401;2
2021-02-22;5401;2
2021-03-01;5401;2
2021-03-08;5401;2
2021-03-15;5401;2
2021-03-22;5401;2
2021-03-29;5401;1
2021-04-05;5401;1
2021-04-12;5401;1
2021-04-19;5401;1
2021-04-26;5401;1
2021-05-03;5401;2
2020-07-27;5402;3
2020-08-03;5402;3
2020-08-10;5402;3
2020-08-17;5402;3
2020-08-24;5402;3
2020-08-31;5402;3
2020-09-07;5402;3
2020-09-14;5402;3
2020-09-21;5402;3
2020-09-28;5402;3
2020-10-05;5402;3
2020-10-12;5402;3
2020-10-19;5402;3
2020-10-26;5402;3
2020-11-02;5402;3
2020-11-09;5402;3
2020-11-16;5402;3
2020-11-23;5402;3
2020-11-30;5402;3
2020-12-07;5402;3
2020-12-14;5402;3
2020-12-21;5402;3
2020-12-28;5402;3
2021-01-04;5402;3
2021-01-11;5402;3
2021-01-18;5402;2
2021-01-25;5402;2
2021-02-01;5402;2
2021-02-08;5402;3
2021-02-15;5402;3
2021-02-22;5402;3
2021-03-01;5402;3
2021-03-08;5402;2
2021-03-15;5402;2
2021-03-22;5402;1
2021-03-29;5402;1
2021-04-05;5402;2
2021-04-12;5402;2
2021-04-19;5402;2
2021-04-26;5402;2
2021-05-03;5402;2
2020-07-27;5403;3
2020-08-03;5403;3
2020-08-10;5403;3
2020-08-17;5403;3
2020-08-24;5403;3
2020-08-31;5403;3
2020-09-07;5403;3
2020-09-14;5403;3
2020-09-21;5403;3
2020-09-28;5403;3
2020-10-05;5403;3
2020-10-12;5403;3
2020-10-19;5403;3
2020-10-26;5403;3
2020-11-02;5403;3
2020-11-09;5403;3
2020-11-16;5403;3
2020-11-23;5403;3
2020-11-30;5403;3
2020-12-07;5403;3
2020-12-14;5403;3
2020-12-21;5403;3
2020-12-28;5403;3
2021-01-04;5403;3
2021-01-11;5403;3
2021-01-18;5403;3
2021-01-25;5403;3
2021-02-01;5403;3
2021-02-08;5403;3
2021-02-15;5403;3
2021-02-22;5403;2
2021-03-01;5403;2
2021-03-08;5403;3
2021-03-15;5403;3
2021-03-22;5403;2
2021-03-29;5403;1
2021-04-05;5403;1
2021-04-12;5403;1
2021-04-19;5403;1
2021-04-26;5403;1
2021-05-03;5403;1
2020-07-27;5404;3
2020-08-03;5404;3
2020-08-10;5404;3
2020-08-17;5404;3
2020-08-24;5404;3
2020-08-31;5404;3
2020-09-07;5404;3
2020-09-14;5404;3
2020-09-21;5404;3
2020-09-28;5404;3
2020-10-05;5404;3
2020-10-12;5404;3
2020-10-19;5404;3
2020-10-26;5404;3
2020-11-02;5404;3
2020-11-09;5404;3
2020-11-16;5404;3
2020-11-23;5404;3
2020-11-30;5404;3
2020-12-07;5404;3
2020-12-14;5404;3
2020-12-21;5404;3
2020-12-28;5404;3
2021-01-04;5404;3
2021-01-11;5404;3
2021-01-18;5404;3
2021-01-25;5404;3
2021-02-01;5404;2
2021-02-08;5404;2
2021-02-15;5404;3
2021-02-22;5404;3
2021-03-01;5404;2
2021-03-08;5404;2
2021-03-15;5404;2
2021-03-22;5404;2
2021-03-29;5404;3
2021-04-05;5404;3
2021-04-12;5404;3
2021-04-19;5404;3
2021-04-26;5404;3
2021-05-03;5404;3
2020-07-27;5405;3
2020-08-03;5405;3
2020-08-10;5405;3
2020-08-17;5405;3
2020-08-24;5405;3
2020-08-31;5405;3
2020-09-07;5405;3
2020-09-14;5405;3
2020-09-21;5405;3
2020-09-28;5405;3
2020-10-05;5405;3
2020-10-12;5405;3
2020-10-19;5405;3
2020-10-26;5405;3
2020-11-02;5405;3
2020-11-09;5405;3
2020-11-16;5405;3
2020-11-23;5405;3
2020-11-30;5405;3
2020-12-07;5405;3
2020-12-14;5405;3
2020-12-21;5405;3
2020-12-28;5405;3
2021-01-04;5405;3
2021-01-11;5405;2
